Id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,Max_EState_Index,Min_Abs_EState_Index,MolecularW,Exact_Molecular_Weight,Number_of_Valence_Electrons,Max_Partial_Charge,Min_Abs_Partial_Charge,FpDensity_Morgan_Level_1,BCUT2D_High_Molecular_Weight,J_Index,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Chi0_Connectivity_Index,Hall_Kier_Alpha_Descriptor,Kappa_Shape_Index_1,Labute_ASA,PEOE_VSA_1,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,SlogP_VSA_3,TPSA_8,VSA_EState_1,Fraction_of_sp3_Carbon_Atoms,Number_of_Rotatable_Bonds,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,lipophilicity
3437,12.34111155,0.029797902,12.34111155,0.029797902,0.758260809,424.501,396.277,424.2110554,164,0,0.099441606,0.756768451,0.03707153,0.231279229,0.248797635,0.72257354,0.490892802,0.550028831,0.21207422,0.640879369,0.264565282,-0.486013108,0.486013108,0.264565282,1.0,1.806451613,2.677419355,16.56306392,10.0474291,2.261994484,-2.349424557,2.313271622,-2.468961534,5.972834255,-0.120902883,1.078011073,929.5425325,21.04539483,17.58715364,17.58715364,15.25915283,10.98565989,10.98565989,8.117890551,8.117890551,6.094166653,6.094166653,4.336130385,4.336130385,-2.84,2.396666858,4.369355103,2.708678299,7.48735288,5.885558421,21498312.86,20.08445732,9.113755606,4.596381687,181.6416445,29.32719693,18.96327576,0.68381213,0.255052455,0.939401032,0.653837473,0.358029743,18.10590563,0.0,5.907179729,0.0,9.778515705,0.0,0.0,0.0,12.13273414,38.06389019,31.74247712,17.57815784,19.00512605,11.594566,0.0,15.20067686,0.0,25.42824048,50.89958125,42.22260691,0,17.2485355,24.4272872,5.687386275,17.2485355,0.0,67.83258033,11.33929359,0.0,18.53557124,36.52867891,0.0,0.0,0,76.16,0.0,4.794537184,0.0,12.51406169,25.80036116,67.65051864,0.0,6.196843572,35.23174507,15.20067686,14.21058886,16.7067962,0.0,21.10785639,3.624190313,1.845746715,2.330299695,10.18903822,3.912282251,5.617123554,0.0,0.47826087,31,1,8,0,3,3,1,1,2,7,1,8,6,0,1,1,5,1.8324,115.8187,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1454,12.37914614,-3.039907468,12.37914614,0.001367265,0.651807089,480.586,452.362,480.171893,178,0,0.663129131,0.411618403,0.4804891,0.264225762,0.459753672,0.6093044,0.256647209,0.049377795,0.825626981,0.084705307,0.251028825,-0.457382277,0.457382277,0.251028825,1.029411765,1.676470588,2.235294118,32.22784222,9.7552818,2.438037725,-2.473352876,2.348203252,-2.57927903,7.912210333,-0.071270157,1.174574416,1222.692353,23.76093778,18.86602558,19.68252217,16.27853811,11.65197737,13.47334457,9.448914695,11.67763641,6.925086659,8.693034102,4.954947905,6.628299775,-2.86,6.817967604,6.693142917,4.304410582,7.299419576,5.466905978,62558667.76,22.90876039,9.063151562,5.11888131,199.5838142,15.16017895,17.10007448,0.582124636,0.567372736,0.768337351,0.565514007,0.706535049,9.837253136,0.0,5.907179729,0.0,9.694446915,8.417796984,0.0,0.0,11.84086864,80.88291423,29.63140626,11.50570721,23.05572452,15.74443287,0.0,10.21669833,5.917906046,30.90535651,31.13997643,59.65783953,0,23.3398923,10.05365156,0.0,11.49902367,0.0,67.11428191,9.837253136,17.75877468,35.18390504,48.53093655,0.0,0.0,0,95.94,15.43830395,18.31886156,0.0,29.37263382,30.02805319,31.49460755,0.0,24.26546827,24.26546827,22.05756697,4.736862954,28.98890939,0.0,14.65661354,13.72172979,0.344676029,7.53946881,13.77088504,2.454117129,2.730174408,-3.039907468,0.423076923,34,2,7,0,4,4,2,0,2,6,2,8,4,0,4,4,6,2.204,128.4748,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2462,13.55526581,-0.916243386,13.55526581,0.208038837,0.675791636,414.527,388.319,414.1613283,154,0,0.473406071,0.586709439,0.863033759,0.075265498,0.763562843,0.908747717,0.368072675,0.840489934,0.260358806,0.90744839,0.302967306,-0.496768207,0.496768207,0.302967306,1.137931034,1.827586207,2.448275862,32.16666567,10.05309861,2.401856009,-2.280537173,2.463587228,-2.447107052,7.994207048,-0.152427977,2.055852319,869.370915,20.96589085,17.1233849,17.93988148,13.9010859,9.433770933,10.31342374,7.102520994,8.285917447,4.702468039,6.074916215,3.238277154,4.556752117,-2.51,2.277202575,0.587904029,1.575012691,5.142131992,4.397010092,3020643.092,21.20492451,9.325064666,4.915760021,175.3249993,19.27354537,5.749511833,0.540012529,0.411457377,0.805693685,0.751585801,0.538359953,6.103966388,0.0,5.907179729,5.969305288,9.589074368,0.0,0.0,11.76188495,24.26546827,43.92426373,24.90873349,18.04712185,19.06280028,29.32575624,0.0,4.899909731,0.0,23.17312509,39.19456405,54.09438804,0,5.749511833,9.636772685,5.687386275,5.749511833,11.76188495,57.17501545,14.32593732,0.0,17.73712672,53.42642002,0.0,0.0,0,59.08,12.07327168,9.589074368,0.0,11.15711776,13.08951281,21.89583308,6.9237372,23.77159222,67.52619024,0.0,9.473725908,10.82890289,1.542087349,30.15823089,-0.358507181,1.747385519,0.052814671,15.35678,-0.916243386,2.548077374,5.540471877,0.363636364,29,0,6,0,1,1,2,0,2,6,0,7,6,0,0,0,3,3.3685,114.495,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3139,11.64909907,-0.320414815,11.64909907,0.083942832,0.692789888,371.437,346.237,371.1845063,144,0,0.915547208,0.744273028,0.730385163,0.07566574,0.583032953,0.897232557,0.995538789,0.877676715,0.445756869,0.930240914,0.337611754,-0.493496371,0.493496371,0.337611754,1.222222222,2.037037037,2.740740741,16.5327657,10.17454767,2.213684142,-2.330002712,2.174653896,-2.431192342,5.8897746,0.02655274,1.455303873,733.8969728,19.06226716,15.75872652,15.75872652,13.15219834,9.223030195,9.223030195,6.35371285,6.35371285,4.320578698,4.320578698,2.872513003,2.872513003,-2.67,4.002888852,1.648204852,5.322050179,3.66568179,2.852766693,1555210.07,19.10160536,9.319763893,5.401333424,158.8018283,19.11049859,5.749511833,0.653298063,0.028155029,0.269272136,0.702995463,0.064411558,5.817862778,0.0,0.0,5.969305288,0.0,4.794537184,5.098681808,5.098681808,0.0,50.24567681,19.51033443,37.18199177,19.00512605,11.78716807,0.0,10.19736362,0.0,26.37226241,37.81006844,47.6555819,0,5.749511833,9.636772685,5.817862778,5.749511833,0.0,55.180794,9.473725908,6.9237372,29.39647549,36.39820241,0.0,0.0,0,73.78,0.0,4.794537184,0.0,12.07327168,25.38409739,36.77163704,0.0,31.18920547,19.05647134,15.09727335,14.21058886,16.5901245,0.0,13.83832816,8.373302751,1.431108879,1.280962755,10.94146641,0.857174703,6.854198509,0.0,0.45,27,0,7,0,1,1,1,1,2,7,0,7,7,0,1,1,3,2.63602,101.2325,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,13.13214725,-0.565633503,13.13214725,0.114895597,0.530306339,382.807,367.687,382.083268,136,0,0.372000827,0.393206957,0.459148579,0.008986984,0.812191855,0.228682284,0.127752702,0.259087144,0.784833498,0.429107347,0.288985728,-0.506314146,0.506314146,0.288985728,1.296296296,2.111111111,2.814814815,35.49569173,10.06739638,2.20718271,-2.182535011,2.301089851,-2.334603534,6.309451161,0.470052752,2.07697536,1281.606201,19.12902755,14.30922437,15.06515332,13.00723905,8.375942199,8.753906672,6.171975059,6.60841084,4.558058762,4.793155865,3.281053699,3.447397254,-3.19,7.075832049,6.874169867,0.166133237,3.733648774,3.966917857,1607628.891,17.23520042,6.51483509,2.761352442,157.4242139,5.106527395,16.65243677,0.006187324,0.576620265,0.672765319,0.416259382,0.45661617,0.0,0.0,11.11853379,0.0,19.6717347,9.665781456,0.0,0.0,24.59104416,36.24974139,22.80254467,11.55854155,5.106527395,33.40678975,0.0,19.74844179,0.0,19.38639965,0.0,74.01921545,0,5.749511833,11.11853379,0.0,5.749511833,11.60093989,24.85496918,0.0,0.0,24.94985114,52.31459685,5.022633314,21.80584986,0,100.87,17.16037462,14.69560176,0.0,16.65243677,22.34637987,5.563451492,10.74817,30.59278835,12.99010427,15.06663885,11.60093989,1.227015604,5.967334489,34.10236206,13.9430114,-0.095003563,-0.280040365,7.861208131,3.822606585,1.895950105,0.0,0.157894737,27,2,7,0,0,0,1,3,4,6,2,8,3,0,0,0,4,2.9914,103.4715,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
332,8.862463467,0.082760299,8.862463467,0.082760299,0.848576938,240.27,228.174,240.1123444,90,0,0.352689917,0.236987363,0.971706956,0.392053642,0.461533384,0.668423694,0.432025888,0.433821148,0.16407138,0.453703342,0.238275441,-0.354323234,0.354323234,0.238275441,1.111111111,1.833333333,2.5,15.21635762,10.30788722,2.048900724,-2.063218697,2.126214759,-2.075774665,5.535219718,0.999784969,2.27139417,560.5254731,12.79468245,9.882712509,9.882712509,8.813193048,5.536591359,5.536591359,3.439389478,3.439389478,2.100230809,2.100230809,1.369592743,1.369592743,-2.68,1.745467237,3.61134834,1.442692953,8.434270841,6.802608603,15620.90994,11.79517782,5.589552851,2.918460842,104.7345717,10.63357721,6.069221313,0.526962735,0.483193087,0.307335986,0.203169656,0.234154827,0.0,17.72108306,0.0,0.0,0.0,0.0,20.21382712,0.0,18.19910121,19.05647134,12.23214268,0.0,0.0,17.58406484,5.261891555,14.95193556,0.0,6.9237372,17.17833361,36.15623984,0,6.069221313,10.63357721,17.58406484,0.0,0.0,21.49669197,0.0,11.33111287,12.7481417,30.33183534,0.0,0.0,0,86.52,0.0,0.0,0.0,5.824404498,18.44143497,5.687386275,0.0,0.0,43.32479385,25.58551277,5.261891555,0.0,0.0,12.11461798,14.84163281,0.856516912,0.824594671,11.41839884,0.0,2.610905455,0.0,0.166666667,18,2,6,0,0,0,1,1,2,6,2,6,4,0,0,0,2,1.91868,68.4304,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3360,12.66647278,-1.299064014,12.66647278,0.292585664,0.493713042,359.451,338.283,359.1303625,132,0,0.889681033,0.337931112,0.422343839,0.055302568,0.164060308,0.950846185,0.513437912,0.579391517,0.747832353,0.118819933,0.321501937,-0.60869404,0.60869404,0.321501937,1.2,2.04,2.84,32.22788267,10.19136479,2.198090963,-2.12496402,2.23517233,-2.104879953,7.90023749,0.171585083,1.707147971,804.2992839,17.6480536,14.31994909,15.13644567,12.18587185,8.081120062,9.400051955,5.62456106,6.990978587,3.860230153,5.020510973,2.476000399,3.576067302,-2.09,0.851031838,0.014799588,9.654749051,7.112900818,6.800928534,698309.5934,17.72402644,8.330956439,4.306245521,149.3297524,14.02647578,5.749511833,0.105440718,0.125572122,0.489854282,0.139313615,0.364683409,5.752853607,0.0,0.0,5.156436482,9.967957042,0.0,4.983978521,0.0,12.13273414,25.12283841,43.07365067,23.33421139,14.02647578,22.20925591,0.0,14.95193556,0.0,24.25384891,20.32356147,47.7860584,0,5.749511833,4.736862954,0.0,5.749511833,0.0,39.82824691,21.66557103,6.9237372,17.67820111,41.6851154,0.0,11.03340144,0,83.09,11.17585447,4.552749874,0.0,0.0,24.12305402,34.46111438,0.0,13.30664111,37.25557254,14.95193556,9.473725908,23.45622152,-1.299064014,11.87946911,0.466496281,3.350856875,1.058982951,9.468801,2.502316356,3.168330844,1.669811299,0.333333333,25,1,6,0,0,0,1,2,3,5,1,7,8,0,0,0,3,2.98942,97.1681,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2167,11.56759259,-0.124490741,11.56759259,0.124490741,0.815691543,204.254,196.19,204.0357339,70,0,0.294511491,0.340815526,0.569833776,0.176589755,0.014412003,0.618997507,0.568754152,0.990946361,0.858603425,0.366987629,0.256940643,-0.297840605,0.297840605,0.256940643,1.285714286,2.071428571,2.714285714,32.13348958,10.19564975,2.048243723,-1.994628249,2.11375007,-2.105577527,7.133424206,0.102207809,2.108767979,410.9517465,9.803118619,7.305162061,8.121658642,6.860173345,4.119773174,4.999425985,2.65740665,3.551972769,1.688761124,2.377291725,1.043989115,1.567944074,-1.68,0.73150965,6.439514195,2.457898514,6.180671171,3.414172712,3054.487431,8.898055533,4.018926337,1.972137182,85.42483497,0.0,0.0,0.954622771,0.59072219,0.518491042,0.845695296,0.527550584,5.13155848,0.0,5.907179729,0.0,10.11132579,4.983978521,0.0,11.33678588,18.19910121,12.13273414,17.14035783,0.0,4.794537184,22.37552409,0.0,4.983978521,0.0,0.0,5.316788604,47.47219318,0,0.0,5.316788604,5.13155848,0.0,11.33678588,10.89115825,0.0,0.0,10.35798868,41.90874168,0.0,0.0,0,41.99,0.0,4.794537184,0.0,5.907179729,10.69500997,0.0,11.33678588,18.32957771,23.57916398,10.30076712,0.0,0.0,1.402861631,15.53588577,5.150650983,0.641388889,-0.124490741,9.069027542,1.658009259,0.0,0.0,0.0,14,1,3,0,0,0,1,1,2,3,1,4,2,0,0,0,2,2.3954,56.5092,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1356,13.20303123,-4.55675676,13.20303123,0.041269841,0.699418487,389.334,371.19,389.1310887,148,0,0.979949482,0.947214826,0.181272668,0.311668964,0.424695871,0.695446624,0.222733386,0.27070132,0.180518612,0.356718237,0.425307626,-0.450062811,0.450062811,0.425307626,1.296296296,2.0,2.555555556,19.41351184,10.13891977,2.512773443,-2.204653335,2.419724204,-2.365243978,5.815519921,-0.202062984,1.701009392,855.8253448,19.50770721,14.16668729,14.16668729,12.66372236,8.415343324,8.415343324,6.845918053,6.845918053,4.784275198,4.784275198,3.156757269,3.156757269,-2.18,8.86711073,1.314829802,5.045871103,9.224599104,7.877809162,1467760.327,18.1957952,6.174891528,3.169264108,150.4809572,25.42044817,12.20793278,0.052795094,0.4789694,0.802186104,0.344297933,0.63885889,29.31360827,0.0,0.0,12.18676336,4.567099648,4.983978521,23.13920218,0.0,0.0,19.76538045,5.917906046,12.43128646,32.85802584,16.98174072,0.0,19.51903521,5.917906046,56.58544568,5.733667477,6.327320075,0,6.01046484,10.47053043,18.98910792,6.01046484,0.0,60.32425407,4.736862954,5.917906046,25.99328162,6.327320075,0.0,11.16387794,0,128.54,48.74843612,23.38429993,0.0,16.98174072,12.84164325,0.0,10.89441972,6.9237372,0.0,14.95193556,15.20739338,51.42752902,0.0,11.79879657,20.02994137,5.962179233,-0.793544833,-0.530501228,-8.555566744,1.577833272,0.0,0.666666667,27,4,9,1,1,2,0,2,2,9,3,12,4,1,1,2,4,0.7673,84.528,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,10.82903408,-0.231285483,10.82903408,0.202641723,0.778890074,217.232,206.144,217.09636,82,0,0.615060531,0.552286723,0.153665597,0.692336413,0.549186568,0.446360352,0.561476569,0.696469752,0.218692102,0.828266201,0.250518635,-0.367632825,0.367632825,0.250518635,1.375,2.0625,2.6875,16.1486702,10.31030402,2.082451377,-1.998275071,2.121881196,-2.073179665,5.862682484,-0.113779848,2.357001953,505.1828702,11.5436056,8.713990692,8.713990692,7.664703798,4.721516871,4.721516871,3.222147862,3.222147862,1.920776424,1.920776424,1.293773785,1.293773785,-2.37,0.615697752,7.756990043,5.429180366,8.975988238,2.530444805,5678.574302,10.15813323,4.013879441,2.000548255,92.09653797,5.733667477,0.0,0.235313861,0.290197021,0.956304476,0.471032768,0.280616842,0.0,11.85551901,5.948339281,0.0,10.11132579,0.0,9.665781456,5.098681808,18.19910121,12.13273414,6.9237372,5.687386275,4.794537184,17.80385829,0.0,14.76446326,0.0,6.9237372,11.05045608,30.33183534,0,5.687386275,11.05045608,11.89667856,0.0,0.0,20.67164299,4.794537184,0.0,6.9237372,30.33183534,0.0,5.687386275,0,85.83,0.0,4.794537184,0.0,17.80385829,0.0,5.687386275,11.60554013,0.0,30.33183534,15.39944893,5.733667477,1.463564815,0.0,14.75388668,6.542572515,6.482632275,0.202791425,9.332917743,0.0,1.388301209,0.0,0.1,16,3,6,0,0,0,1,1,2,5,2,6,2,0,0,0,2,0.8079,60.0751,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,13.2105992,-3.256801239,13.2105992,0.086691544,0.354822114,617.878,570.502,617.2957136,232,0,0.20604194,0.507513223,0.414962416,0.176195838,0.845200326,0.139081303,0.401073591,0.160671982,0.473252275,0.82979203,0.226730936,-0.339610852,0.339610852,0.226730936,0.880952381,1.5,2.047619048,32.23372056,9.781427997,2.325659502,-2.396276624,2.361269967,-2.47775711,7.903444454,-0.133101095,1.304036465,1364.989298,30.32985188,25.31997021,26.95296337,20.01251834,15.35020592,18.85078277,11.7883516,16.06166379,9.175630426,12.18563783,6.658775754,8.421554436,-2.27,9.406315876,9.054587132,7.728677127,6.969721417,3.848667567,1647331803.0,32.63982138,14.46866807,8.42463951,252.6028747,9.799819462,0.0,0.390922481,0.757741922,0.969815492,0.643906523,0.921969495,9.837253136,15.93047088,0.0,0.0,4.794537184,21.14080996,0.0,0.0,42.46456948,87.59178813,45.02139204,17.06915871,21.63013115,25.76772402,0.0,14.10503545,5.917906046,69.22763449,51.27716123,65.7242066,0,0.0,0.0,0.0,0.0,0.0,94.16681121,31.0759031,5.917906046,62.99639154,59.49278709,0.0,0.0,0,95.07,19.86054429,21.63013115,0.0,29.01817926,31.47008131,57.30182882,11.81922068,35.49442146,17.890014,29.165378,0.0,49.92260064,0.0,17.98906335,0.0,2.171180442,1.115476544,17.50810979,6.169800969,8.515626444,-6.391858179,0.59375,42,0,8,0,2,2,2,0,2,6,0,10,12,0,2,2,4,4.1811,167.6626,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3619,12.90727426,-1.089028525,12.90727426,0.033246794,0.361215977,454.482,432.306,454.1528718,170,0,0.895837852,0.60627336,0.293949709,0.04793119,0.697828552,0.475624282,0.446755191,0.713076291,0.840651353,0.896581002,0.336761453,-0.488747387,0.488747387,0.336761453,0.735294118,1.294117647,1.764705882,16.48758829,10.14686174,2.12734536,-2.128200139,2.25351716,-2.135702172,6.040248821,0.069602594,1.529041523,1197.716028,23.75250161,18.17923822,18.17923822,16.56368328,10.55914287,10.55914287,7.433030891,7.433030891,4.890915188,4.890915188,3.134104772,3.134104772,-4.65,9.474385043,5.249911462,4.470906856,9.727668632,2.092880702,59805518.85,22.54060985,10.781532,6.198453098,196.1763328,19.89704191,30.53065037,0.541185936,0.600400169,0.576782028,0.460336739,0.241667294,0.0,0.0,5.907179729,5.969305288,4.794537184,9.778515705,0.0,0.0,60.66367068,35.39237126,17.82666213,5.563451492,24.16932767,17.6943478,0.0,4.983978521,0.0,13.21376393,5.316788604,119.4461556,0,11.49902367,14.79051451,5.817862778,11.49902367,0.0,21.96699093,13.21376393,0.0,31.84288033,97.1923496,0.0,0.0,0,97.75,11.87648502,9.589074368,0.0,11.38131427,30.27623909,11.12690298,18.32957771,18.19910121,60.66367068,10.30076712,14.5802533,11.85399067,0.0,27.89808635,11.67954273,2.335461607,-0.320365342,27.19591516,1.186250383,0.671118436,0.0,0.074074074,34,2,7,0,0,0,3,1,4,5,2,7,9,0,0,0,4,5.1901,127.1395,0,0,0,0,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3641,9.939215073,-0.56553743,9.939215073,0.2131145,0.383882367,501.418,475.21,500.1494294,178,0,0.736281331,0.437059234,0.659993431,0.206365679,0.21966506,0.176060103,0.133077296,0.317785336,0.650515272,0.641041934,0.138086038,-0.49084661,0.49084661,0.138086038,1.117647059,1.882352941,2.588235294,35.49678901,10.22729314,2.155556075,-2.240759779,2.33842605,-2.301177549,6.349961783,0.083107325,1.725233953,1121.191192,24.50142475,18.94938863,20.46124652,16.35057565,10.59707845,11.3530074,7.793379605,8.637015512,4.720390451,5.275100082,3.224890852,3.610802101,-3.09,8.775860294,2.298066818,1.848142694,5.178634857,9.462750041,31950454.16,25.53148447,12.39442792,7.469041581,208.880845,24.95999841,36.42340582,0.224144873,0.219294567,0.928792114,0.388039951,0.056411795,0.0,0.0,0.0,0.0,0.0,9.967957042,5.261891555,0.0,23.20187978,56.55991344,29.86589947,23.20006252,9.843390349,46.21237789,5.261891555,14.86786677,0.0,12.52478801,44.00843708,64.90352325,0,11.81873315,14.95356129,23.01049811,5.749511833,23.20187978,59.8700993,0.0,11.33111287,6.420821623,54.85825662,10.04526663,0.0,0,97.54,6.103966388,5.106527395,0.0,13.02770359,46.2074031,5.687386275,6.327320075,24.26546827,48.1606317,21.35396696,33.20063429,5.645441588,12.57568088,12.4071244,23.31550905,1.460393936,1.802723264,16.43448037,1.156108922,1.129972779,3.79478704,0.291666667,34,2,8,0,0,0,2,1,3,8,2,10,11,0,0,0,3,4.88008,135.5105,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
